"GeogrMark","Translit","GeoM","Textstelle","CTH","Fundort","Dat","RefNr","Toponym"
"URU","ni-nu-wa","","KBo 47.133 Rs. 6",664,"Bk.","jh.","(1144/u)","Niniwa"
"URU","ni-nu-az","","KUB 41.8 II 8'",446,"T.I *","sjh.","(107/x)","Niniwa"
"UR[U]","n]e-nu-wa","","KBo 4.10 Vs. 55'",106,"T.I","jh.","(1548/u)","Niniwa"
"URU","ne-nu-w[a","","KBo 50.158 4'",213,"---","jh.","(778/t)","Niniwa"
"URU","ni-nu-wa-k[án","","KUB 5.10 Vs. 1",567,"T.I","jh.","(652/u)","Niniwa"
"URU","ni-nu-wa-kán","","KUB 5.10 Vs. 20",567,"T.I","jh.","(652/u)","Niniwa"
"URU","ni-nu-wa-kán","","KUB 16.33 Vs. 13'",567,"T.I","jh.","(652/u)","Niniwa"
"URU","ne-nu-wa-aš-ma-an","","KBo 53.280 Vs.? 4",370,"T.I","jh.","(1657/u)","Niniwa"
"URU","ni-n[u-","","KBo 54.142 3'",653,"T.I","jh.","(213/v)","Niniwa"
"br.","n]e-nu-wa","","KBo 57.4 4'",212,"T.I","jh.","(265/v)","Niniwa"
"URU","ni-nu-wa","","KUB 6.45 I 53",381,"T.I","jh.","(844/v)","Niniwa"
"URU","ne-i-nu-wa","","KUB 10.27 VI 2'",714,"T.I","jh.","(E 440)","Niniwa"
"URU","ni-nu-wa","","KUB 6.46 II 18",381,"<U+1E2A>attuša","jh.","(VAT 7512)","Niniwa"
"URU","ni-nu-wa [","","KUB 8.69 III 2",276,"<U+1E2A>attuša","jh.","(Bo 6658)","Niniwa"
"URU","ne-nu-wa","","KUB 10.63 VI 13'",715,"HaH *","jh.","(Bo 414)","Niniwa"
"URU","ne-nu-wa","","KUB 19.50 IV 11",69,"<U+1E2A>attuša","jh.","(Bo 413)","Niniwa"
"br.","-w]a!-wii","","KUB 20.93 I 9",704,"<U+1E2A>attuša","jh.","(Bo 1300)","Niniwa"
"URU","ni-nu-wa","","KUB 23.75 Rs. 2'",213,"<U+1E2A>attuša","jh.","(Bo 3045)","Niniwa"
"URU","ne-nu-wa-an","","KUB 24.8 IV 16",360,"<U+1E2A>attuša","sjh.","(Bo 2345)","Niniwa"
"URU","ni-nu-wa-wii-na","","KUB 25.44 II 7'",704,"---","jh.","(VAT 13015)","Niniwa"
"br.","ne-nu-wa-at-te-ne","","KUB 27.7 4'",628,"<U+1E2A>attuša","jh.","(Bo 4188)","Niniwa"
"URU","ni-nu-wa-wii","","KUB 27.8 Vs.? 9'",704,"<U+1E2A>attuša","jh.","(Bo 2760)","Niniwa"
"URU","ni-nu-wa","","KUB 27.16 III 10",714,"<U+1E2A>attuša","jh.","(Bo 2335)","Niniwa"
"URU","ni-nu-wa","","KUB 27.16 III 14",714,"<U+1E2A>attuša","jh.","(Bo 2335)","Niniwa"
"URU","ni-nu-wa","","KUB 27.16 III 8",714,"<U+1E2A>attuša","jh.","(Bo 2335)","Niniwa"
"URU","ni-nu-wa-a-pa","","KUB 27.42 Vs. 11",784,"<U+1E2A>attuša","mh.","(Bo 552)","Niniwa"
"URU","ni-nu-wa-<U+1E2B>é-na-a-ša","","KUB 27.42 Vs. 11",784,"<U+1E2A>attuša","mh.","(Bo 552)","Niniwa"
"URU","ni-nu-wa-a-pa","","KUB 27.42 Vs. 13",784,"<U+1E2A>attuša","mh.","(Bo 552)","Niniwa"
"URU","ni-i-nu-wa","","KUB 30.51 IV 31'",277,"Bk. B","jh.","(157/d)","Niniwa"
"URU","ni-i-nu-wa","","KUB 30.76 2",714,"Bk. A","jh.","(804/c)","Niniwa"
"URU","ni-nu-waa-a-waa","","KUB 31.3 Rs. 5'",775,"<U+1E2A>attuša","mh.","(Bo 4178)","Niniwa"
"[UR]U","ni-nu-wa-waa","","FHG 21 I 11",777,"Bk. A","mh.","(795/b)","Niniwa"
"URU","ni-nu-wa-w[ee","","KUB 32.91 Rs. 6'",705,"Bk. A","mh.","(312/b)","Niniwa"
"br.","-w]ee","","KUB 32.91 Vs. 17'",705,"Bk. A","mh.","(312/b)","Niniwa"
"URU","ni-i-nu-wii-na","","KUB 32.93 lk. Kol. 4'",704,"Bk. A","jh.","(397/b)","Niniwa"
"URU","ni-nu-wa","","KUB 30.31 III 52",479,"Bk. A","mh.?","(483/b)","Niniwa"
"URU","ni-i-nu-wa","","KUB 32.121 II 35",788,"Bk. A","jh.","(255/b)","Niniwa"
"URU","ni-i-nu-wa-az","","KUB 34.101 r. Kol. 6'",788,"Bk. A","jh.","(141/b)","Niniwa"
"[U]RU","ni-nu-wa-an-na-aš-ša-ti","","KUB 35.30 II 3'",759,"Bk. A","mh.","(261/c)","Niniwa"
"[U]RU","ni-nu-wa-aš","","KUB 36.33 2'",350,"<U+1E2A>attuša","jh.","(Bo 8824)","Niniwa"
"URU","ni-nu-wa","","KBo 1.4 IV 18'",53,"T.I","k.A.","(2015/g)","Niniwa"
"[U]RU","ne-nu-wa","","Bo 6741 IV 3'",527,"<U+1E2A>attuša","sjh.","(Bo 434)","Niniwa"
"URU","ne-nu-wa","","KUB 38.6 I 18'",527,"<U+1E2A>attuša","sjh.","(Bo 434)","Niniwa"
"URU","ne-nu-wa","","KUB 38.6 I 23'",527,"<U+1E2A>attuša","sjh.","(Bo 434)","Niniwa"
"URU","ne-nu-wa","","KUB 38.6 IV 12'",527,"<U+1E2A>attuša","sjh.","(Bo 434)","Niniwa"
"URU","ne-nu-wa","","KUB 38.6 IV 22'",527,"<U+1E2A>attuša","sjh.","(Bo 434)","Niniwa"
"[UR]U","ne-nu-wa","","KUB 57.58 11'",527,"<U+1E2A>attuša","sjh.","(Bo 434)","Niniwa"
"br.","n]e-nu-wa","","KUB 57.58 2’",527,"<U+1E2A>attuša","sjh.","(Bo 434)","Niniwa"
"URU","ni-nu-wa","","KUB 39.100 7'",449,"<U+1E2A>attuša","jh.","(Bo 5012)","Niniwa"
"URU","ne-nu-wa","","KUB 41.25 Rs. 2'",720,"<U+1E2A>attuša","jh.","(Bo 207)","Niniwa"
"URU","ne-nu-w[a","","KUB 42.92 Vs. III 2'",528,"<U+1E2A>attuša","sjh.","(Bo 322)","Niniwa"
"URU","ne-nu-wa-aš","","KUB 44.15 I 12'",719,"<U+1E2A>attuša","jh.","(Bo 481)","Niniwa"
"URU","ne-nu-wa-aš","","KUB 44.15 I 13'",719,"<U+1E2A>attuša","jh.","(Bo 481)","Niniwa"
"[UR]U","ni-nu-wa","","KUB 44.55 Vs. 2'",500,"<U+1E2A>attuša","jh.","(Bo 262)","Niniwa"
"URU","ne-nu-wa","","KUB 45.42 Vs. lk. Kol. 11'",705,"<U+1E2A>attuša","jh.","(Bo 4995)","Niniwa"
"URU","ni-nu-w[a","","KUB 45.43 II? 5'",716,"<U+1E2A>attuša","jh.","(Bo 2953)","Niniwa"
"—","ne-nu-wa-ar","","KUB 45.53 Vs. III 11'",628,"<U+1E2A>attuša","jh.","(Bo 7956)","Niniwa"
"URU","ni-nu-wa-<U+1E2B>i-ni-eš-ša","","KUB 45.60 II 12'",776,"<U+1E2A>attuša","jh.","(Bo 2881)","Niniwa"
"URU","ni-nu-wa-<U+1E2B>i-ni-eš-ša","","KUB 45.60 II 13'",776,"<U+1E2A>attuša","jh.","(Bo 2881)","Niniwa"
"URU","ne-nu-wa-<U+1E2B>i[","","KUB 45.66 12'",705,"<U+1E2A>attuša","jh.","(Bo 7985)","Niniwa"
"URU","ne-nu-wa[","","KUB 45.68 Vs. 7",791,"<U+1E2A>attuša","sjh.","(Bo 3068)","Niniwa"
"URU","ni-<nu>-waa-pí","","KUB 45.78 II? 12'",785,"<U+1E2A>attuša","jh.","(Bo 1774)","Niniwa"
"br.","n]e-nu-wa-pí","","KUB 47.13 9'",370,"<U+1E2A>attuša","mh.?","(Bo 4254)","Niniwa"
"URU","ni-nu-wa-waa","","KUB 47.17 3'",776,"---","jh.","(VAT 13584)","Niniwa"
"br.","ni-nu-wa-waa-an","","KUB 47.61 II 4'",500,"<U+1E2A>attuša","jh.","(Bo 2240)","Niniwa"
"URU","ne-nu-wa-a-<U+1E2B>i[","","KUB 47.71 r. Kol. 5'",720,"<U+1E2A>attuša","jh.","(Bo 8024)","Niniwa"
"URU","ne-nu-[","","KUB 48.112 I 5'",500,"<U+1E2A>attuša","jh.","(Bo 2134)","Niniwa"
"URU","ni-nu-wa","","KUB 49.40 6'",573,"<U+1E2A>attuša","jh.","(Bo 5081)","Niniwa"
"URU","ni-[","","KUB 49.102 Vs. 5'",570,"<U+1E2A>attuša","jh.","(Bo 5163)","Niniwa"
"URU","ni-nu-wa","","KUB 49.102 Vs. 8'",570,"<U+1E2A>attuša","jh.","(Bo 5163)","Niniwa"
"URU","ne-nu-wa","","KUB 56.53 I 6'",670,"<U+1E2A>attuša","jh.","(Bo 2655)","Niniwa"
"URU","n[e-","","VBoT 133 Vs. 8'",276,"---","jh.","(YBC 16176)","Niniwa"
"URU","ne-nu-wa","KUR-az (?)","VBoT 133 Vs. 8'",276,"---","jh.","(YBC 16176)","Niniwa"
"U[R]U","ne-nu-wa","","VSNF 12.1 Rs. 3'",604,"<U+1E2A>attuša","sjh.","(VAT 13029)","Niniwa"
"br.","n]e-ri-i[k",NA,"CHDS 3.172 4’",674,"<U+1E2A>attuša","jh.","(Bo 3251)","Nerik"
"URU","ne-ri-ik",NA,"Bo 3270 V? 4",626,"<U+1E2A>attuša","jh.","(Bo 3270)","Nerik"
